date,country,total.confirmation,X,X.1
20200314,340000,990,NA,NA
20200315,340000,990,NA,NA
20200316,340000,990,NA,NA
20200317,340000,990,NA,NA
20200318,340000,990,NA,NA
20200319,340000,990,NA,NA
20200320,340000,990,NA,NA
20200321,340000,990,NA,NA
20200322,340000,990,NA,NA
20200323,340000,990,NA,NA
20200324,340000,990,NA,NA
20200325,340000,990,NA,NA
20200326,340000,990,NA,NA
20200327,340000,990,NA,NA
20200328,340000,990,NA,NA
20200329,340000,990,NA,NA
20200330,340000,990,NA,NA
20200331,340000,990,NA,NA
20200401,340000,990,NA,NA
20200402,340000,990,NA,NA
20200403,340000,990,NA,NA
20200404,340000,990,NA,NA
20200405,340000,990,NA,NA
20200406,340000,990,NA,NA
20200407,340000,990,NA,NA
20200408,340000,991,NA,NA
20200409,340000,991,NA,NA
20200410,340000,991,NA,NA
20200411,340000,991,NA,NA
20200412,340000,991,NA,NA
20200413,340000,991,NA,NA
20200414,340000,991,NA,NA
20200415,340000,991,NA,NA
20200416,340000,991,NA,NA
20200417,340000,991,NA,NA
20200418,340000,991,NA,NA
20200419,340000,991,NA,NA
20200420,340000,991,NA,NA
20200421,340000,991,NA,NA
20200422,340000,991,NA,NA
20200423,340000,991,NA,NA
20200424,340000,991,NA,NA
20200425,340000,991,NA,NA
20200426,340000,991,NA,NA
20200427,340000,991,NA,NA
20200428,340000,991,NA,NA
20200429,340000,991,NA,NA
20200430,340000,991,NA,NA
20200501,340000,991,NA,NA
20191210,370000,0,NA,NA
20191211,370000,0,NA,NA
20191212,370000,0,NA,NA
20191213,370000,0,NA,NA
20191214,370000,0,NA,NA
20191215,370000,0,NA,NA
20191216,370000,0,NA,NA
20191217,370000,0,NA,NA
20191218,370000,0,NA,NA
20191219,370000,0,NA,NA
20191220,370000,0,NA,NA
20191221,370000,0,NA,NA
20191222,370000,0,NA,NA
20191223,370000,0,NA,NA
20191224,370000,0,NA,NA
20191225,370000,0,NA,NA
20191226,370000,0,NA,NA
20191227,370000,0,NA,NA
20191228,370000,0,NA,NA
20191229,370000,0,NA,NA
20191230,370000,0,NA,NA
20191231,370000,0,NA,NA
20200101,370000,0,NA,NA
20200102,370000,0,NA,NA
20200103,370000,0,NA,NA
20200104,370000,0,NA,NA
20200105,370000,0,NA,NA
20200106,370000,0,NA,NA
20200107,370000,0,NA,NA
20200108,370000,0,NA,NA
20200109,370000,0,NA,NA
20200110,370000,0,NA,NA
20200111,370000,1,NA,NA
20200112,370000,1,NA,NA
20200113,370000,1,NA,NA
20200114,370000,2,NA,NA
20200115,370000,2,NA,NA
20200116,370000,3,NA,NA
20200117,370000,4,NA,NA
20200118,370000,5,NA,NA
20200119,370000,6,NA,NA
20200120,370000,8,NA,NA
20200121,370000,11,NA,NA
20200122,370000,14,NA,NA
20200123,370000,17,NA,NA
20200124,370000,21,NA,NA
20200125,370000,39,NA,NA
20200126,370000,63,NA,NA
20200127,370000,87,NA,NA
20200128,370000,121,NA,NA
20200129,370000,145,NA,NA
20200130,370000,178,NA,NA
20200131,370000,202,NA,NA
20200201,370000,225,NA,NA
20200202,370000,246,NA,NA
20200203,370000,270,NA,NA
20200204,370000,298,NA,NA
20200205,370000,343,NA,NA
20200206,370000,379,NA,NA
20200207,370000,407,NA,NA
20200208,370000,435,NA,NA
20200209,370000,459,NA,NA
20200210,370000,486,NA,NA
20200211,370000,497,NA,NA
20200212,370000,506,NA,NA
20200213,370000,519,NA,NA
20200214,370000,530,NA,NA
20200215,370000,537,NA,NA
20200216,370000,541,NA,NA
20200217,370000,543,NA,NA
20200218,370000,544,NA,NA
20200219,370000,546,NA,NA
20200220,370000,748,NA,NA
20200221,370000,750,NA,NA
20200222,370000,754,NA,NA
20200223,370000,755,NA,NA
20200224,370000,755,NA,NA
20200225,370000,756,NA,NA
20200226,370000,756,NA,NA
20200227,370000,756,NA,NA
20200228,370000,756,NA,NA
20200229,370000,756,NA,NA
20200301,370000,758,NA,NA
20200302,370000,758,NA,NA
20200303,370000,758,NA,NA
20200304,370000,758,NA,NA
20200305,370000,758,NA,NA
20200306,370000,758,NA,NA
20200307,370000,758,NA,NA
20200308,370000,758,NA,NA
20200309,370000,758,NA,NA
20200310,370000,759,NA,NA
20200311,370000,760,NA,NA
20200312,370000,760,NA,NA
20200313,370000,760,NA,NA
20200314,370000,760,NA,NA
20200315,370000,760,NA,NA
20200316,370000,761,NA,NA
20200317,370000,761,NA,NA
20200318,370000,761,NA,NA
20200319,370000,762,NA,NA
20200320,370000,764,NA,NA
20200321,370000,765,NA,NA
20200322,370000,767,NA,NA
20200323,370000,768,NA,NA
20200324,370000,769,NA,NA
20200325,370000,769,NA,NA
20200326,370000,771,NA,NA
20200327,370000,772,NA,NA
20200328,370000,772,NA,NA
20200329,370000,773,NA,NA
20200330,370000,774,NA,NA
20200331,370000,774,NA,NA
20200401,370000,775,NA,NA
20200402,370000,778,NA,NA
20200403,370000,778,NA,NA
20200404,370000,779,NA,NA
20200405,370000,780,NA,NA
20200406,370000,781,NA,NA
20200407,370000,783,NA,NA
20200408,370000,783,NA,NA
20200409,370000,783,NA,NA
20200410,370000,784,NA,NA
20200411,370000,784,NA,NA
20200412,370000,784,NA,NA
20200413,370000,784,NA,NA
20200414,370000,784,NA,NA
20200415,370000,784,NA,NA
20200416,370000,784,NA,NA
20200417,370000,784,NA,NA
20200418,370000,784,NA,NA
20200419,370000,784,NA,NA
20200420,370000,784,NA,NA
20200421,370000,784,NA,NA
20200422,370000,784,NA,NA
20200423,370000,784,NA,NA
20200424,370000,784,NA,NA
20200425,370000,784,NA,NA
20200426,370000,784,NA,NA
20200427,370000,784,NA,NA
20200428,370000,784,NA,NA
20200429,370000,784,NA,NA
20200430,370000,784,NA,NA
20200501,370000,784,NA,NA
20191210,120000,0,NA,NA
20191211,120000,0,NA,NA
20191212,120000,0,NA,NA
20191213,120000,0,NA,NA
20191214,120000,0,NA,NA
20191215,120000,0,NA,NA
20191216,120000,0,NA,NA
20191217,120000,0,NA,NA
20191218,120000,0,NA,NA
20191219,120000,0,NA,NA
20191220,120000,0,NA,NA
20191221,120000,0,NA,NA
20191222,120000,0,NA,NA
20191223,120000,0,NA,NA
20191224,120000,0,NA,NA
20191225,120000,0,NA,NA
20191226,120000,0,NA,NA
20191227,120000,0,NA,NA
20191228,120000,0,NA,NA
20191229,120000,0,NA,NA
20191230,120000,0,NA,NA
20191231,120000,0,NA,NA
20200101,120000,0,NA,NA
20200102,120000,0,NA,NA
20200103,120000,0,NA,NA
20200104,120000,0,NA,NA
20200105,120000,0,NA,NA
20200106,120000,0,NA,NA
20200107,120000,0,NA,NA
20200108,120000,0,NA,NA
20200109,120000,0,NA,NA
20200110,120000,0,NA,NA
20200111,120000,0,NA,NA
20200112,120000,0,NA,NA
20200113,120000,0,NA,NA
20200114,120000,1,NA,NA
20200115,120000,1,NA,NA
20200116,120000,1,NA,NA
20200117,120000,1,NA,NA
20200118,120000,2,NA,NA
20200119,120000,2,NA,NA
20200120,120000,3,NA,NA
20200121,120000,3,NA,NA
20200122,120000,4,NA,NA
20200123,120000,5,NA,NA
20200124,120000,8,NA,NA
20200125,120000,10,NA,NA
20200126,120000,14,NA,NA
20200127,120000,23,NA,NA
20200128,120000,24,NA,NA
20200129,120000,27,NA,NA
20200130,120000,31,NA,NA
20200131,120000,32,NA,NA
20200201,120000,41,NA,NA
20200202,120000,48,NA,NA
20200203,120000,60,NA,NA
20200204,120000,67,NA,NA
20200205,120000,69,NA,NA
20200206,120000,79,NA,NA
20200207,120000,81,NA,NA
20200208,120000,88,NA,NA
20200209,120000,91,NA,NA
20200210,120000,95,NA,NA
20200211,120000,106,NA,NA
20200212,120000,112,NA,NA
20200213,120000,119,NA,NA
20200214,120000,120,NA,NA
20200215,120000,122,NA,NA
20200216,120000,124,NA,NA
20200217,120000,125,NA,NA
20200218,120000,128,NA,NA
20200219,120000,130,NA,NA
20200220,120000,131,NA,NA
20200221,120000,133,NA,NA
20200222,120000,135,NA,NA
20200223,120000,135,NA,NA
20200224,120000,135,NA,NA
20200225,120000,135,NA,NA
20200226,120000,135,NA,NA
20200227,120000,136,NA,NA
20200228,120000,136,NA,NA
20200229,120000,136,NA,NA
20200301,120000,136,NA,NA
20200302,120000,136,NA,NA
20200303,120000,136,NA,NA
20200304,120000,136,NA,NA
20200305,120000,136,NA,NA
20200306,120000,136,NA,NA
20200307,120000,136,NA,NA
20200308,120000,136,NA,NA
20200309,120000,136,NA,NA
20200310,120000,136,NA,NA
20200311,120000,136,NA,NA
20200312,120000,136,NA,NA
20200313,120000,136,NA,NA
20200314,120000,136,NA,NA
20200315,120000,136,NA,NA
20200316,120000,136,NA,NA
20200317,120000,136,NA,NA
20200318,120000,136,NA,NA
20200319,120000,137,NA,NA
20200320,120000,137,NA,NA
20200321,120000,137,NA,NA
20200322,120000,137,NA,NA
20200323,120000,141,NA,NA
20200324,120000,145,NA,NA
20200325,120000,147,NA,NA
20200326,120000,152,NA,NA
20200327,120000,156,NA,NA
20200328,120000,163,NA,NA
20200329,120000,166,NA,NA
20200330,120000,174,NA,NA
20200331,120000,174,NA,NA
20200401,120000,176,NA,NA
20200402,120000,177,NA,NA
20200403,120000,180,NA,NA
20200404,120000,180,NA,NA
20200405,120000,180,NA,NA
20200406,120000,180,NA,NA
20200407,120000,180,NA,NA
20200408,120000,181,NA,NA
20200409,120000,182,NA,NA
20200410,120000,183,NA,NA
20200411,120000,183,NA,NA
20200412,120000,184,NA,NA
20200413,120000,184,NA,NA
20200414,120000,185,NA,NA
20200415,120000,185,NA,NA
20200416,120000,185,NA,NA
20200417,120000,188,NA,NA
20200418,120000,188,NA,NA
20200419,120000,188,NA,NA
20200420,120000,188,NA,NA
20200421,120000,188,NA,NA
20200422,120000,188,NA,NA
20200423,120000,188,NA,NA
20200424,120000,189,NA,NA
20200425,120000,189,NA,NA
20200426,120000,189,NA,NA
20200427,120000,189,NA,NA
20200428,120000,189,NA,NA
20200429,120000,189,NA,NA
20200430,120000,189,NA,NA
20200501,120000,189,NA,NA
20191210,630000,0,NA,NA
20191211,630000,0,NA,NA
20191212,630000,0,NA,NA
20191213,630000,0,NA,NA
20191214,630000,0,NA,NA
20191215,630000,0,NA,NA
20191216,630000,0,NA,NA
20191217,630000,0,NA,NA
20191218,630000,0,NA,NA
20191219,630000,0,NA,NA
20191220,630000,0,NA,NA
20191221,630000,0,NA,NA
20191222,630000,0,NA,NA
20191223,630000,0,NA,NA
20191224,630000,0,NA,NA
20191225,630000,0,NA,NA
20191226,630000,0,NA,NA
20191227,630000,0,NA,NA
20191228,630000,0,NA,NA
20191229,630000,0,NA,NA
20191230,630000,0,NA,NA
20191231,630000,0,NA,NA
20200101,630000,0,NA,NA
20200102,630000,0,NA,NA
20200103,630000,0,NA,NA
20200104,630000,0,NA,NA
20200105,630000,0,NA,NA
20200106,630000,0,NA,NA
20200107,630000,0,NA,NA
20200108,630000,0,NA,NA
20200109,630000,0,NA,NA
20200110,630000,0,NA,NA
20200111,630000,0,NA,NA
20200112,630000,0,NA,NA
20200113,630000,1,NA,NA
20200114,630000,1,NA,NA
20200115,630000,1,NA,NA
20200116,630000,1,NA,NA
20200117,630000,1,NA,NA
20200118,630000,2,NA,NA
20200119,630000,2,NA,NA
20200120,630000,2,NA,NA
20200121,630000,2,NA,NA
20200122,630000,3,NA,NA
20200123,630000,3,NA,NA
20200124,630000,4,NA,NA
20200125,630000,4,NA,NA
20200126,630000,4,NA,NA
20200127,630000,6,NA,NA
20200128,630000,6,NA,NA
20200129,630000,6,NA,NA
20200130,630000,8,NA,NA
20200131,630000,9,NA,NA
20200201,630000,9,NA,NA
20200202,630000,13,NA,NA
20200203,630000,15,NA,NA
20200204,630000,17,NA,NA
20200205,630000,18,NA,NA
20200206,630000,18,NA,NA
20200207,630000,18,NA,NA
20200208,630000,18,NA,NA
20200209,630000,18,NA,NA
20200210,630000,18,NA,NA
20200211,630000,18,NA,NA
20200212,630000,18,NA,NA
20200213,630000,18,NA,NA
20200214,630000,18,NA,NA
20200215,630000,18,NA,NA
20200216,630000,18,NA,NA
20200217,630000,18,NA,NA
20200218,630000,18,NA,NA
20200219,630000,18,NA,NA
20200220,630000,18,NA,NA
20200221,630000,18,NA,NA
20200222,630000,18,NA,NA
20200223,630000,18,NA,NA
20200224,630000,18,NA,NA
20200225,630000,18,NA,NA
20200226,630000,18,NA,NA
20200227,630000,18,NA,NA
20200228,630000,18,NA,NA
20200229,630000,18,NA,NA
20200301,630000,18,NA,NA
20200302,630000,18,NA,NA
20200303,630000,18,NA,NA
20200304,630000,18,NA,NA
20200305,630000,18,NA,NA
20200306,630000,18,NA,NA
20200307,630000,18,NA,NA
20200308,630000,18,NA,NA
20200309,630000,18,NA,NA
20200310,630000,18,NA,NA
20200311,630000,18,NA,NA
20200312,630000,18,NA,NA
20200313,630000,18,NA,NA
20200314,630000,18,NA,NA
20200315,630000,18,NA,NA
20200316,630000,18,NA,NA
20200317,630000,18,NA,NA
20200318,630000,18,NA,NA
20200319,630000,18,NA,NA
20200320,630000,18,NA,NA
20200321,630000,18,NA,NA
20200322,630000,18,NA,NA
20200323,630000,18,NA,NA
20200324,630000,18,NA,NA
20200325,630000,18,NA,NA
20200326,630000,18,NA,NA
20200327,630000,18,NA,NA
20200328,630000,18,NA,NA
20200329,630000,18,NA,NA
20200330,630000,18,NA,NA
20200331,630000,18,NA,NA
20200401,630000,18,NA,NA
20200402,630000,18,NA,NA
20200403,630000,18,NA,NA
20200404,630000,18,NA,NA
20200405,630000,18,NA,NA
20200406,630000,18,NA,NA
20200407,630000,18,NA,NA
20200408,630000,18,NA,NA
20200409,630000,18,NA,NA
20200410,630000,18,NA,NA
20200411,630000,18,NA,NA
20200412,630000,18,NA,NA
20200413,630000,18,NA,NA
20200414,630000,18,NA,NA
20200415,630000,18,NA,NA
20200416,630000,18,NA,NA
20200417,630000,18,NA,NA
20200418,630000,18,NA,NA
20200419,630000,18,NA,NA
20200420,630000,18,NA,NA
20200421,630000,18,NA,NA
20200422,630000,18,NA,NA
20200423,630000,18,NA,NA
20200424,630000,18,NA,NA
20200425,630000,18,NA,NA
20200426,630000,18,NA,NA
20200427,630000,18,NA,NA
20200428,630000,18,NA,NA
20200429,630000,18,NA,NA
20200430,630000,18,NA,NA
20200501,630000,18,NA,NA
20191210,520000,0,NA,NA
20191211,520000,0,NA,NA
20191212,520000,0,NA,NA
20191213,520000,0,NA,NA
20191214,520000,0,NA,NA
20191215,520000,0,NA,NA
20191216,520000,0,NA,NA
20191217,520000,0,NA,NA
20191218,520000,0,NA,NA
20191219,520000,0,NA,NA
20191220,520000,0,NA,NA
20191221,520000,0,NA,NA
20191222,520000,0,NA,NA
20191223,520000,0,NA,NA
20191224,520000,0,NA,NA
20191225,520000,0,NA,NA
20191226,520000,0,NA,NA
20191227,520000,0,NA,NA
20191228,520000,0,NA,NA
20191229,520000,0,NA,NA
20191230,520000,0,NA,NA
20191231,520000,0,NA,NA
20200101,520000,0,NA,NA
20200102,520000,0,NA,NA
20200103,520000,0,NA,NA
20200104,520000,0,NA,NA
20200105,520000,0,NA,NA
20200106,520000,0,NA,NA
20200107,520000,0,NA,NA
20200108,520000,0,NA,NA
20200109,520000,0,NA,NA
20200110,520000,0,NA,NA
20200111,520000,0,NA,NA
20200112,520000,0,NA,NA
20200113,520000,0,NA,NA
20200114,520000,0,NA,NA
20200115,520000,1,NA,NA
20200116,520000,1,NA,NA
20200117,520000,1,NA,NA
20200118,520000,1,NA,NA
20200119,520000,2,NA,NA
20200120,520000,2,NA,NA
20200121,520000,2,NA,NA
20200122,520000,3,NA,NA
20200123,520000,3,NA,NA
20200124,520000,4,NA,NA
20200125,520000,5,NA,NA
20200126,520000,7,NA,NA
20200127,520000,9,NA,NA
20200128,520000,9,NA,NA
20200129,520000,12,NA,NA
20200130,520000,15,NA,NA
20200131,520000,29,NA,NA
20200201,520000,38,NA,NA
20200202,520000,46,NA,NA
20200203,520000,56,NA,NA
20200204,520000,64,NA,NA
20200205,520000,69,NA,NA
20200206,520000,77,NA,NA
20200207,520000,89,NA,NA
20200208,520000,96,NA,NA
20200209,520000,109,NA,NA
20200210,520000,118,NA,NA
20200211,520000,131,NA,NA
20200212,520000,135,NA,NA
20200213,520000,140,NA,NA
20200214,520000,143,NA,NA
20200215,520000,144,NA,NA
20200216,520000,146,NA,NA
20200217,520000,146,NA,NA
20200218,520000,146,NA,NA
20200219,520000,146,NA,NA
20200220,520000,146,NA,NA
20200221,520000,146,NA,NA
20200222,520000,146,NA,NA
20200223,520000,146,NA,NA
20200224,520000,146,NA,NA
20200225,520000,146,NA,NA
20200226,520000,146,NA,NA
20200227,520000,146,NA,NA
20200228,520000,146,NA,NA
20200229,520000,146,NA,NA
20200301,520000,146,NA,NA
20200302,520000,146,NA,NA
20200303,520000,146,NA,NA
20200304,520000,146,NA,NA
20200305,520000,146,NA,NA
20200306,520000,146,NA,NA
20200307,520000,146,NA,NA
20200308,520000,146,NA,NA
20200309,520000,146,NA,NA
20200310,520000,146,NA,NA
20200311,520000,146,NA,NA
20200312,520000,146,NA,NA
20200313,520000,146,NA,NA
20200314,520000,146,NA,NA
20200315,520000,146,NA,NA
20200316,520000,146,NA,NA
20200317,520000,146,NA,NA
20200318,520000,146,NA,NA
20200319,520000,146,NA,NA
20200320,520000,146,NA,NA
20200321,520000,146,NA,NA
20200322,520000,146,NA,NA
20200323,520000,146,NA,NA
20200324,520000,146,NA,NA
20200325,520000,146,NA,NA
20200326,520000,146,NA,NA
20200327,520000,146,NA,NA
20200328,520000,147,NA,NA
20200329,520000,147,NA,NA
20200330,520000,147,NA,NA
20200331,520000,147,NA,NA
20200401,520000,147,NA,NA
20200402,520000,147,NA,NA
20200403,520000,147,NA,NA
20200404,520000,147,NA,NA
20200405,520000,147,NA,NA
20200406,520000,147,NA,NA
20200407,520000,147,NA,NA
20200408,520000,147,NA,NA
20200409,520000,147,NA,NA
20200410,520000,147,NA,NA
20200411,520000,147,NA,NA
20200412,520000,147,NA,NA
20200413,520000,147,NA,NA
20200414,520000,147,NA,NA
20200415,520000,147,NA,NA
20200416,520000,147,NA,NA
20200417,520000,147,NA,NA
20200418,520000,147,NA,NA
20200419,520000,147,NA,NA
20200420,520000,147,NA,NA
20200421,520000,147,NA,NA
20200422,520000,147,NA,NA
20200423,520000,147,NA,NA
20200424,520000,147,NA,NA
20200425,520000,147,NA,NA
20200426,520000,147,NA,NA
20200427,520000,147,NA,NA
20200428,520000,147,NA,NA
20200429,520000,147,NA,NA
20200430,520000,147,NA,NA
20200501,520000,147,NA,NA
20191210,430000,0,NA,NA
20191211,430000,0,NA,NA
20191212,430000,0,NA,NA
20191213,430000,0,NA,NA
20191214,430000,0,NA,NA
20191215,430000,0,NA,NA
20191216,430000,0,NA,NA
20191217,430000,0,NA,NA
20191218,430000,0,NA,NA
20191219,430000,0,NA,NA
20191220,430000,0,NA,NA
20191221,430000,0,NA,NA
20191222,430000,0,NA,NA
20191223,430000,0,NA,NA
20191224,430000,0,NA,NA
20191225,430000,0,NA,NA
20191226,430000,0,NA,NA
20191227,430000,0,NA,NA
20191228,430000,0,NA,NA
20191229,430000,0,NA,NA
20191230,430000,0,NA,NA
20191231,430000,0,NA,NA
20200101,430000,0,NA,NA
20200102,430000,0,NA,NA
20200103,430000,0,NA,NA
20200104,430000,0,NA,NA
20200105,430000,0,NA,NA
20200106,430000,1,NA,NA
20200107,430000,1,NA,NA
20200108,430000,1,NA,NA
20200109,430000,2,NA,NA
20200110,430000,2,NA,NA
20200111,430000,3,NA,NA
20200112,430000,3,NA,NA
20200113,430000,5,NA,NA
20200114,430000,6,NA,NA
20200115,430000,8,NA,NA
20200116,430000,10,NA,NA
20200117,430000,12,NA,NA
20200118,430000,15,NA,NA
20200119,430000,17,NA,NA
20200120,430000,20,NA,NA
20200121,430000,24,NA,NA
20200122,430000,27,NA,NA
20200123,430000,33,NA,NA
20200124,430000,43,NA,NA
20200125,430000,69,NA,NA
20200126,430000,100,NA,NA
20200127,430000,143,NA,NA
20200128,430000,221,NA,NA
20200129,430000,227,NA,NA
20200130,430000,332,NA,NA
20200131,430000,389,NA,NA
20200201,430000,463,NA,NA
20200202,430000,521,NA,NA
20200203,430000,593,NA,NA
20200204,430000,661,NA,NA
20200205,430000,711,NA,NA
20200206,430000,772,NA,NA
20200207,430000,803,NA,NA
20200208,430000,838,NA,NA
20200209,430000,879,NA,NA
20200210,430000,912,NA,NA
20200211,430000,946,NA,NA
20200212,430000,968,NA,NA
20200213,430000,988,NA,NA
20200214,430000,1001,NA,NA
20200215,430000,1004,NA,NA
20200216,430000,1006,NA,NA
20200217,430000,1007,NA,NA
20200218,430000,1008,NA,NA
20200219,430000,1010,NA,NA
20200220,430000,1011,NA,NA
20200221,430000,1013,NA,NA
20200222,430000,1016,NA,NA
20200223,430000,1016,NA,NA
20200224,430000,1016,NA,NA
20200225,430000,1016,NA,NA
20200226,430000,1017,NA,NA
20200227,430000,1017,NA,NA
20200228,430000,1018,NA,NA
20200229,430000,1018,NA,NA
20200301,430000,1018,NA,NA
20200302,430000,1018,NA,NA
20200303,430000,1018,NA,NA
20200304,430000,1018,NA,NA
20200305,430000,1018,NA,NA
20200306,430000,1018,NA,NA
20200307,430000,1018,NA,NA
20200308,430000,1018,NA,NA
20200309,430000,1018,NA,NA
20200310,430000,1018,NA,NA
20200311,430000,1018,NA,NA
20200312,430000,1018,NA,NA
20200313,430000,1018,NA,NA
20200314,430000,1018,NA,NA
20200315,430000,1018,NA,NA
20200316,430000,1018,NA,NA
20200317,430000,1018,NA,NA
20200318,430000,1018,NA,NA
20200319,430000,1018,NA,NA
20200320,430000,1018,NA,NA
20200321,430000,1018,NA,NA
20200322,430000,1018,NA,NA
20200323,430000,1018,NA,NA
20200324,430000,1018,NA,NA
20200325,430000,1018,NA,NA
20200326,430000,1018,NA,NA
20200327,430000,1018,NA,NA
20200328,430000,1018,NA,NA
20200329,430000,1018,NA,NA
20200330,430000,1018,NA,NA
20200331,430000,1018,NA,NA
20200401,430000,1019,NA,NA
20200402,430000,1019,NA,NA
20200403,430000,1019,NA,NA
20200404,430000,1019,NA,NA
20200405,430000,1019,NA,NA
20200406,430000,1019,NA,NA
20200407,430000,1019,NA,NA
20200408,430000,1019,NA,NA
20200409,430000,1019,NA,NA
20200410,430000,1019,NA,NA
20200411,430000,1019,NA,NA
20200412,430000,1019,NA,NA
20200413,430000,1019,NA,NA
20200414,430000,1019,NA,NA
20200415,430000,1019,NA,NA
20200416,430000,1019,NA,NA
20200417,430000,1019,NA,NA
20200418,430000,1019,NA,NA
20200419,430000,1019,NA,NA
20200420,430000,1019,NA,NA
20200421,430000,1019,NA,NA
20200422,430000,1019,NA,NA
20200423,430000,1019,NA,NA
20200424,430000,1019,NA,NA
20200425,430000,1019,NA,NA
20200426,430000,1019,NA,NA
20200427,430000,1019,NA,NA
20200428,430000,1019,NA,NA
20200429,430000,1019,NA,NA
20200430,430000,1019,NA,NA
20200501,430000,1019,NA,NA
20191210,360000,0,NA,NA
20191211,360000,0,NA,NA
20191212,360000,0,NA,NA
20191213,360000,0,NA,NA
20191214,360000,0,NA,NA
20191215,360000,0,NA,NA
20191216,360000,0,NA,NA
20191217,360000,0,NA,NA
20191218,360000,0,NA,NA
20191219,360000,0,NA,NA
20191220,360000,0,NA,NA
20191221,360000,0,NA,NA
20191222,360000,0,NA,NA
20191223,360000,0,NA,NA
20191224,360000,0,NA,NA
20191225,360000,0,NA,NA
20191226,360000,0,NA,NA
20191227,360000,0,NA,NA
20191228,360000,0,NA,NA
20191229,360000,0,NA,NA
20191230,360000,0,NA,NA
20191231,360000,0,NA,NA
20200101,360000,0,NA,NA
20200102,360000,0,NA,NA
20200103,360000,0,NA,NA
20200104,360000,0,NA,NA
20200105,360000,0,NA,NA
20200106,360000,0,NA,NA
20200107,360000,0,NA,NA
20200108,360000,0,NA,NA
20200109,360000,0,NA,NA
20200110,360000,0,NA,NA
20200111,360000,0,NA,NA
20200112,360000,1,NA,NA
20200113,360000,1,NA,NA
20200114,360000,1,NA,NA
20200115,360000,2,NA,NA
20200116,360000,2,NA,NA
20200117,360000,3,NA,NA
20200118,360000,3,NA,NA
20200119,360000,4,NA,NA
20200120,360000,6,NA,NA
20200121,360000,7,NA,NA
20200122,360000,10,NA,NA
20200123,360000,12,NA,NA
20200124,360000,18,NA,NA
20200125,360000,36,NA,NA
20200126,360000,48,NA,NA
20200127,360000,72,NA,NA
20200128,360000,109,NA,NA
20200129,360000,162,NA,NA
20200130,360000,240,NA,NA
20200131,360000,286,NA,NA
20200201,360000,333,NA,NA
20200202,360000,391,NA,NA
20200203,360000,476,NA,NA
20200204,360000,548,NA,NA
20200205,360000,600,NA,NA
20200206,360000,661,NA,NA
20200207,360000,698,NA,NA
20200208,360000,740,NA,NA
20200209,360000,771,NA,NA
20200210,360000,804,NA,NA
20200211,360000,844,NA,NA
20200212,360000,872,NA,NA
20200213,360000,900,NA,NA
20200214,360000,913,NA,NA
20200215,360000,925,NA,NA
20200216,360000,930,NA,NA
20200217,360000,933,NA,NA
20200218,360000,934,NA,NA
20200219,360000,934,NA,NA
20200220,360000,934,NA,NA
20200221,360000,934,NA,NA
20200222,360000,934,NA,NA
20200223,360000,934,NA,NA
20200224,360000,934,NA,NA
20200225,360000,934,NA,NA
20200226,360000,934,NA,NA
20200227,360000,935,NA,NA
20200228,360000,935,NA,NA
20200229,360000,935,NA,NA
20200301,360000,935,NA,NA
20200302,360000,935,NA,NA
20200303,360000,935,NA,NA
20200304,360000,935,NA,NA
20200305,360000,935,NA,NA
20200306,360000,935,NA,NA
20200307,360000,935,NA,NA
20200308,360000,935,NA,NA
20200309,360000,935,NA,NA
20200310,360000,935,NA,NA
20200311,360000,935,NA,NA
20200312,360000,935,NA,NA
20200313,360000,935,NA,NA
20200314,360000,935,NA,NA
20200315,360000,935,NA,NA
20200316,360000,935,NA,NA
20200317,360000,935,NA,NA
20200318,360000,935,NA,NA
20200319,360000,935,NA,NA
20200320,360000,935,NA,NA
20200321,360000,936,NA,NA
20200322,360000,936,NA,NA
20200323,360000,936,NA,NA
20200324,360000,936,NA,NA
20200325,360000,936,NA,NA
20200326,360000,936,NA,NA
20200327,360000,936,NA,NA
20200328,360000,937,NA,NA
20200329,360000,937,NA,NA
20200330,360000,937,NA,NA
20200331,360000,937,NA,NA
20200401,360000,937,NA,NA
20200402,360000,937,NA,NA
20200403,360000,937,NA,NA
20200404,360000,937,NA,NA
20200405,360000,937,NA,NA
20200406,360000,937,NA,NA
20200407,360000,937,NA,NA
20200408,360000,937,NA,NA
20200409,360000,937,NA,NA
20200410,360000,937,NA,NA
20200411,360000,937,NA,NA
20200412,360000,937,NA,NA
20200413,360000,937,NA,NA
20200414,360000,937,NA,NA
20200415,360000,937,NA,NA
20200416,360000,937,NA,NA
20200417,360000,937,NA,NA
20200418,360000,937,NA,NA
20200419,360000,937,NA,NA
20200420,360000,937,NA,NA
20200421,360000,937,NA,NA
20200422,360000,937,NA,NA
20200423,360000,937,NA,NA
20200424,360000,937,NA,NA
20200425,360000,937,NA,NA
20200426,360000,937,NA,NA
20200427,360000,937,NA,NA
20200428,360000,937,NA,NA
20200429,360000,937,NA,NA
20200430,360000,937,NA,NA
20200501,360000,937,NA,NA
20191210,320000,0,NA,NA
20191211,320000,0,NA,NA
20191212,320000,0,NA,NA
20191213,320000,0,NA,NA
20191214,320000,0,NA,NA
20191215,320000,0,NA,NA
20191216,320000,0,NA,NA
20191217,320000,0,NA,NA
20191218,320000,0,NA,NA
20191219,320000,0,NA,NA
20191220,320000,0,NA,NA
20191221,320000,0,NA,NA
20191222,320000,0,NA,NA
20191223,320000,0,NA,NA
